Load_MPa,Time_day,Strain_dimensionless
8.4,0.0122240484928127,0.922165178571429
8.4,0.01262045269858,0.924995535714286
8.4,0.0130496725437788,0.927986607142857
8.4,0.0134961845773304,0.931017857142857
8.4,0.0139654084759246,0.934120535714286
8.4,0.0144163627823814,0.93703125
8.4,0.0149021973842612,0.940089285714286
8.4,0.0154136347622036,0.943227678571429
8.4,0.0159511153230343,0.946446428571429
8.4,0.016464545905833,0.9494375
8.4,0.0170341367341796,0.952678571428572
8.4,0.0175982323236577,0.955808035714286
8.4,0.0182149213317678,0.959142857142857
8.4,0.018833154780674,0.962401785714286
8.4,0.0194445276407844,0.965540178571429
8.4,0.0201178803825508,0.968915178571429
8.4,0.0207937813584577,0.97221875
8.4,0.021483809645798,0.975508928571429
8.4,0.0222300007374964,0.978973214285714
8.4,0.0229906300024724,0.982410714285714
8.4,0.0237306467550335,0.985678571428572
8.4,0.0245769491732075,0.989321428571429
8.4,0.0253798474643813,0.9926875
8.4,0.026255241785198,0.996263392857143
8.4,0.0271319219545422,0.999758928571429
8.4,0.0280500072374048,1.00332589285714
8.4,0.0289856512331276,1.00686607142857
8.4,0.0299614769932758,1.01047321428571
8.4,0.0309742774934063,1.01411607142857
8.4,0.0320394344912703,1.01785267857143
8.4,0.0331224770690423,1.02154910714286
8.4,0.03422276405361,1.02521428571429
8.4,0.0354279153503245,1.029125
8.4,0.0366279379044235,1.03291964285714
8.4,0.0378912980908768,1.03680803571429
8.4,0.0391187438522618,1.04049553571429
8.4,0.0405003497006242,1.04453125
8.4,0.0418109213352983,1.04826785714286
8.4,0.0432271505464692,1.05220089285714
8.4,0.0447732234478356,1.05638392857143
8.4,0.0461989963439315,1.06014285714286
8.4,0.0478052038651335,1.06426785714286
8.4,0.0493751551098001,1.06819196428571
8.4,0.0510781886064836,1.07234375
8.4,0.0528012919038283,1.07643303571429
8.4,0.0546079588637106,1.08061160714286
8.4,0.0564670470426465,1.08479910714286
8.4,0.0583933128113879,1.08902232142857
8.4,0.060278879991608,1.09304910714286
8.4,0.0623621520249198,1.09738392857143
8.4,0.0644573349473641,1.10162946428571
8.4,0.0666073920904285,1.105875
8.4,0.068941492800409,1.11036160714286
8.4,0.0712126813836852,1.11461160714286
8.4,0.0737277891654905,1.1191875
8.4,0.0761642594964351,1.12350892857143
8.4,0.0786524509056793,1.12780357142857
8.4,0.0814086426096184,1.1324375
8.4,0.0840485804612423,1.13675892857143
8.4,0.0869388797961624,1.14136607142857
8.4,0.0898687391990676,1.14591071428571
8.4,0.0930210750636417,1.15066964285714
8.4,0.0960375834979714,1.15510267857143
8.4,0.0992971993584592,1.15975892857143
8.4,0.102660617093055,1.16444196428571
8.4,0.106297022652773,1.16936607142857
8.4,0.109806148996753,1.17398660714286
8.4,0.113551976644691,1.17878571428571
8.4,0.117265480451339,1.18341964285714
8.4,0.121277876008857,1.18829017857143
8.4,0.125423387157943,1.19318303571429
8.4,0.129663127050277,1.19805357142857
8.4,0.134108650117638,1.20301785714286
8.4,0.138558959590598,1.20785267857143
8.4,0.143195066528512,1.21275446428571
8.4,0.14801092049829,1.21770982142857
8.4,0.153197618007042,1.22289732142857
8.4,0.158191864263015,1.22775446428571
8.4,0.163604610886843,1.232875
8.4,0.169326482864207,1.23813392857143
8.4,0.175225144275931,1.24340178571429
8.4,0.180835156592851,1.24827678571429
8.4,0.187041345918012,1.25351785714286
8.4,0.193351114699637,1.25870535714286
8.4,0.199747404801432,1.2638125
8.4,0.206685174987915,1.26920089285714
8.4,0.213572316934324,1.27439732142857
8.4,0.220828532962951,1.27972321428571
8.4,0.228551741909899,1.28522321428571
8.4,0.236222539889965,1.29053571428571
8.4,0.244069555243336,1.29581696428571
8.4,0.252286357320985,1.30119642857143
8.4,0.260727720730271,1.3065625
8.4,0.26963092297667,1.3120625
8.4,0.279033077752918,1.31770535714286
8.4,0.288417357447556,1.32316964285714
8.4,0.298027970693841,1.32862053571429
8.4,0.308112589624776,1.33416517857143
8.4,0.318570252628949,1.33975892857143
8.4,0.329108944152823,1.34522767857143
8.4,0.340154706495008,1.35080357142857
8.4,0.351781848844419,1.3565
8.4,0.364145575501157,1.36238392857143
8.4,0.375691531804386,1.36771875
8.4,0.389037972373005,1.37370982142857
8.4,0.401774097470219,1.37926339285714
8.4,0.415618141705556,1.38512053571429
8.4,0.429624564647157,1.39087053571429
8.4,0.443925696622873,1.39657589285714
8.4,0.459344442443905,1.40254464285714
8.4,0.474461163450716,1.40822767857143
8.4,0.491054864696545,1.41428125
8.4,0.507519068893254,1.42011607142857
8.4,0.524867047170157,1.42607589285714
8.4,0.542464914255892,1.43194642857143
8.4,0.560932737089146,1.43792857142857
8.4,0.579643368534612,1.44380357142857
8.4,0.599396851110798,1.44983035714286
8.4,0.619823506356712,1.45587053571429
8.4,0.640413262833918,1.46178125
8.4,0.662347902015979,1.46789732142857
8.4,0.684099799907804,1.47378125
8.4,0.707742674183843,1.47998214285714
8.4,0.730693513491497,1.48582589285714
8.4,0.755997007090817,1.49208035714286
8.4,0.782150717248342,1.49834375
8.4,0.809370803735885,1.50466964285714
8.4,0.835700689971228,1.51059821428571
8.4,0.864352834795993,1.51686160714286
8.4,0.893660132865,1.52306696428571
8.4,0.923346397294099,1.52917410714286
8.4,0.955257768686698,1.53553571428571
8.4,0.987778823539422,1.54182142857143
8.4,1.02038783369985,1.5479375
8.4,1.05414350462435,1.55407589285714
8.4,1.0913740158213,1.56064285714286
8.4,1.12706535015104,1.56674107142857
8.4,1.16566819182357,1.57314285714286
8.4,1.20459063619364,1.57940178571429
8.4,1.24825573682084,1.58620089285714
